Node;Value (Celsius);X (mm);Y (mm);Z (mm)
11387;161.8;34.035634743875256;18;411.3287081339713
11388;161.9;63.74164810690426;18;411.34880382775117
11389;161.8;53.76948775055677;18;411.34880382775117
11390;162.0;73.6937639198218;18;411.3086124401914
11391;162.1;83.47550111358576;18;411.3186602870814
11392;161.8;102.54788418708239;18;411.3186602870814
11393;162.0;92.82628062360803;18;411.3287081339713
11394;161.5;112.46993318485526;18;411.34880382775117
11395;161.4;122.4420935412027;18;411.34880382775117
11396;159.3;191.054565701559;18;411.3186602870814
11397;159.6;181.11247216035633;18;411.34880382775117
11398;158.9;200.83630289532292;18;411.3086124401914
11399;158.4;210.30734966592428;18;411.3186602870814
11400;157.7;219.92873051224944;18;411.34880382775117
11401;157.0;229.81069042316258;18;411.34880382775117
11402;155.9;249.71492204899778;18;411.3186602870814
11403;156.4;239.78285077951;18;411.34880382775117
11404;155.3;259.4866369710468;18;411.3086124401914
11405;154.4;268.97772828507794;18;411.3186602870814
11406;153.4;278.5189309576837;18;411.2985645933015
11407;152.2;288.4209354120267;18;411.34880382775117
11408;151.0;298.39309576837417;18;411.34880382775117
11409;149.9;308.3652561247216;18;411.34880382775117
11410;149.0;318.26726057906455;18;411.3287081339713
11411;148.2;327.93875278396433;18;411.3287081339713
11412;147.3;337.25946547884183;18;411.3186602870814
11413;146.4;346.9610244988864;18;411.3287081339713
11414;145.7;356.8870824053452;18;411.34880382775117
11415;145.0;366.8562360801782;18;411.34880382775117
11416;144.3;376.79131403118043;18;411.3186602870814
11417;143.6;386.5389755011136;18;411.3287081339713
11418;142.8;395.8366369710468;18;411.3186602870814
11419;142.0;405.6504454342985;18;411.35885167464113
11420;141.2;415.60957683741645;18;411.34880382775117
11421;140.6;425.5787305122494;18;411.34880382775117
11422;139.9;435.5358574610245;18;411.36889952153103
11423;139.2;445.351570155902;18;411.3287081339713
11424;138.4;454.5817817371937;18;411.33875598086127
11425;137.6;464.30579064587977;18;411.3186602870814
11426;136.8;474.23585746102447;18;411.34880382775117
11427;136.1;484.20300668151447;18;411.34880382775117
11428;135.4;494.1601336302896;18;411.36889952153103
11429;134.7;503.97193763919825;18;411.3186602870814
11430;133.9;513.2786191536749;18;411.3287081339713
11431;133.0;523.0142538975501;18;411.3186602870814
11432;132.2;532.9463251670378;18;411.34880382775117
11433;131.5;542.9154788418708;18;411.34880382775117
11434;130.8;552.8685968819599;18;411.3086124401914
11435;130.0;562.6603563474387;18;411.3086124401914
11436;129.0;572.0311804008908;18;411.3287081339713
11437;128.0;581.7026726057907;18;411.3287081339713
11438;126.9;591.6046770601336;18;411.34880382775117
11439;125.7;601.5768374164811;18;411.34880382775117
11440;124.7;611.5489977728286;18;411.34880382775117
11441;123.8;621.4510022271714;18;411.2985645933015
11442;123.0;631.0022271714922;18;411.3186602870814
11443;122.1;640.4832962138083;18;411.3086124401914
11444;121.4;650.2550111358574;18;411.3186602870814
11445;120.8;660.1870824053452;18;411.34880382775117
11446;120.2;670.1492204899777;18;411.34880382775117
11447;119.7;680.0412026726058;18;411.33875598086127
11448;118.5;699.1336302895323;18;411.3086124401914
11449;119.1;689.6625835189309;18;411.3186602870814
11450;117.9;708.9153674832961;18;411.3186602870814
11451;117.4;718.847438752784;18;411.34880382775117
11452;116.2;748.3930957683742;18;411.3287081339713
11453;116.6;738.7216035634743;18;411.33875598086127
11454;115.7;757.8140311804009;18;411.3086124401914
11455;115.2;767.5957683741648;18;411.3086124401914
11456;114.5;787.5100222717149;18;411.34880382775117
11457;114.8;777.5378619153674;18;411.34880382775117
11458;114.2;797.4320712694878;18;411.3186602870814
11459;113.9;807.1536748329621;18;411.3287081339713
11460;113.6;816.5144766146993;18;411.3086124401914
11461;113.2;826.2962138084633;18;411.3086124401914
11462;112.7;846.2204899777282;18;411.34880382775117
11463;112.9;836.2483296213808;18;411.34880382775117
11464;112.5;856.162583518931;18;411.3086124401914
11465;112.3;865.9543429844098;18;411.3287081339713
11466;112.0;875.8062360801782;18;410.8363636363636
11467;111.7;886.2093541202673;18;411.18803827751196
11468;156.9;232.1358574610245;18;8.741626794258362
11469;156.3;242.2082405345211;18;8.741626794258362
11470;159.9;172.89420935412025;18;8.741626794258362
11471;157.5;222.13363028953228;18;8.631100478468904
11472;119.3;687.1770601336303;18;8.66124401913876
11473;118.7;696.7282850779511;18;8.66124401913876
11474;118.1;706.5501113585747;18;8.631100478468904
11475;117.5;716.5523385300668;18;8.741626794258362
11476;117.1;726.6146993318486;18;8.741626794258362
11477;116.7;736.6469933184856;18;8.681339712918648
11478;161.7;24.614699331848556;18;411.27846889952156
11479;116.3;746.5489977728284;18;8.66124401913876
11480;115.8;756.0601336302896;18;8.671291866028703
11481;115.3;765.9420935412027;18;8.681339712918648
11482;114.9;775.9743875278397;18;8.741626794258362
11483;114.5;786.0367483296213;18;8.741626794258362
11484;114.2;796.0790645879732;18;8.701435406698561
11485;113.9;805.9910913140312;18;8.66124401913876
11486;113.6;815.4721603563474;18;8.671291866028703
11487;161.3;132.3841870824053;18;411.3186602870814
11488;113.2;825.4242761692649;18;8.741626794258362
11489;161.1;142.1559020044543;18;411.3086124401914
11490;112.9;835.4866369710468;18;8.741626794258362
11491;160.8;151.57683741648108;18;411.3287081339713
11492;160.4;161.23830734966592;18;411.33875598086127
11493;112.7;845.5590200445434;18;8.741626794258362
11494;160.0;171.14031180400892;18;411.34880382775117
11495;112.5;855.6113585746102;18;8.711483253588504
11496;112.3;865.5334075723831;18;8.66124401913876
11497;112.0;875.3251670378619;18;9.073205741626795
11498;111.7;891.4209354120268;18;13.956459330143527
11499;111.8;884.8262806236081;18;8.701435406698561
11500;117.0;728.8195991091314;18;411.34880382775117
11501;161.5;8.63919821826281;18;24.999043062200954
11502;161.7;8.63919821826281;18;34.99665071770337
11503;161.9;8.63919821826281;18;45.004306220095685
11504;162.3;8.63919821826281;18;64.99952153110048
11505;162.1;8.63919821826281;18;55.00191387559809
11506;162.4;8.63919821826281;18;74.99712918660286
11507;162.6;8.63919821826281;18;85.00478468899522
11508;162.8;8.63919821826281;18;105.0
11509;162.7;8.63919821826281;18;95.00239234449761
11510;162.9;8.63919821826281;18;114.99961722488038
11511;163.0;8.63919821826281;18;125.00023923444977
11512;163.1;8.63919821826281;18;134.99985645933015
11513;163.2;8.63919821826281;18;155.0000956937799
11514;163.2;8.63919821826281;18;145.00047846889953
11515;163.3;8.63919821826281;18;164.99971291866026
11516;163.3;8.63919821826281;18;175.00033492822965
11517;163.4;8.63919821826281;18;184.99995215311003
11518;163.4;8.63919821826281;18;194.99956937799044
11519;163.4;8.63919821826281;18;235.00004784688994
11520;162.9;8.63919821826281;18;305.0003827751196
11521;162.8;8.63919821826281;18;315.0
11522;162.7;8.63919821826281;18;324.9976076555024
11523;162.6;8.63919821826281;18;334.99521531100476
11524;162.4;8.63919821826281;18;345.0028708133971
11525;162.3;8.63919821826281;18;355.00047846889953
11526;161.9;8.63919821826281;18;374.99569377990434
11527;162.1;8.63919821826281;18;364.99808612440194
11528;161.7;8.63919821826281;18;385.00334928229665
11529;161.5;9.060133630289553;18;395.29234449760764
11530;161.3;8.619153674832985;18;404.9081339712919
11531;163.0;8.63919821826281;18;294.99976076555026
11532;163.1;8.63919821826281;18;285.0001435406699
11533;163.2;8.63919821826281;18;274.99952153110047
11534;163.2;8.63919821826281;18;264.99990430622006
11535;163.3;8.63919821826281;18;255.0002870813397
11536;163.3;8.63919821826281;18;244.99966507177032
11537;163.4;8.63919821826281;18;225.00043062200956
11538;163.4;8.63919821826281;18;215.000009569378
11539;161.2;146.87639198218264;18;402.4866028708134
11540;120.1;675.1002227171492;18;402.6373205741627
11541;111.7;891.5812917594654;18;404.7071770334928
11542;111.9;891.3608017817371;18;395.00095693779906
11543;112.0;891.3608017817371;18;385.00334928229665
11544;112.1;891.3608017817371;18;374.99569377990434
11545;112.3;891.3608017817371;18;355.00047846889953
11546;112.2;891.3608017817371;18;364.99808612440194
11547;112.4;891.3608017817371;18;345.0028708133971
11548;112.5;891.3608017817371;18;334.99521531100476
11549;112.7;891.3608017817371;18;315.0
11550;112.6;891.3608017817371;18;324.9976076555024
11551;112.7;891.3608017817371;18;305.0003827751196
11552;112.8;891.3608017817371;18;294.99976076555026
11553;112.9;891.3608017817371;18;274.99952153110047
11554;112.8;891.3608017817371;18;285.0001435406699
11555;112.9;891.3608017817371;18;264.99990430622006
11556;113.0;891.3608017817371;18;255.0002870813397
11557;113.0;891.3608017817371;18;244.99966507177032
11558;113.0;891.3608017817371;18;184.99995215311003
11559;113.2;882.7216035634744;18;189.99976076555023
11560;113.0;891.3608017817371;18;194.99956937799044
11561;112.8;891.3608017817371;18;125.00023923444977
11562;113.0;882.7216035634744;18;130.00004784688997
11563;112.8;891.3608017817371;18;134.99985645933015
11564;112.6;891.3608017817371;18;95.00239234449761
11565;112.8;882.7216035634744;18;99.99617224880383
11566;112.7;891.3608017817371;18;105.0
11567;112.4;891.3608017817371;18;74.99712918660286
11568;112.6;882.7216035634744;18;80.00095693779905
11569;112.5;891.3608017817371;18;85.00478468899522
11570;112.2;891.3608017817371;18;55.00191387559809
11571;112.5;882.7216035634744;18;59.99569377990432
11572;112.3;891.3608017817371;18;64.99952153110048
11573;119.7;682.2360801781738;18;17.36267942583732
11574;119.6;687.0066815144767;18;26.124401913875598
11575;119.1;691.9476614699331;18;17.47320574162678
11576;123.0;632.6659242761692;18;17.402870813397122
11577;127.6;587.7360801781738;18;26.1645933014354
11578;126.9;592.8674832962138;18;17.483253588516753
11579;128.0;582.7951002227172;18;17.36267942583732
11580;132.1;538.6600222717149;18;26.21483253588517
11581;131.6;543.6781737193763;18;17.45311004784689
11582;132.3;533.5987750556793;18;17.483253588516753
11583;132.8;528.4653674832962;18;26.1645933014354
11584;133.1;523.5253897550111;18;17.36267942583732
11585;137.5;469.1345211581292;18;26.174641148325367
11586;136.9;474.3090200445434;18;17.483253588516753
11587;137.7;464.21258351893096;18;17.332535885167463
